"compte";"numTrans";"Personne";"Nombre"
"7 MI 3, r. 6, R42";6493;2092;"1"
"7 MI 3, r. 6, R42";6493;2518;"1"
"7 MI 3, r. 6, R42";6494;2032;"1"
"7 MI 3, r. 6, R42";6495;800;"1"
"7 MI 3, r. 6, R42";6496;2668;"1"
"7 MI 3, r. 6, R42";6497;2666;"1"
"7 MI 3, r. 6, R42";6498;2367;"1"
"7 MI 3, r. 6, R42";6499;2255;"1"
"7 MI 3, r. 6, R42";6500;734;"1"
"7 MI 3, r. 6, R42";6500;1992;"1"
"7 MI 3, r. 6, R42";6501;340;"1"
"7 MI 3, r. 6, R42";6501;734;"1"
"7 MI 3, r. 6, R42";6501;1992;"1"
"7 MI 3, r. 6, R42";6503;734;"1"
"7 MI 3, r. 6, R42";6504;734;"1"
"7 MI 3, r. 6, R42";6504;1992;"1"
"7 MI 3, r. 6, R42";6505;734;"1"
"7 MI 3, r. 6, R42";6505;1992;"1"
"7 MI 3, r. 6, R42";6506;1992;"1"
"7 MI 3, r. 6, R42";6507;1992;"1"
"7 MI 3, r. 6, R42";6509;340;"1"
"7 MI 3, r. 6, R42";6509;734;"1"
"7 MI 3, r. 6, R42";6509;1992;"1"
"7 MI 3, r. 6, R42";6510;734;"1"
"7 MI 3, r. 6, R42";6510;1992;"1"
"7 MI 3, r. 6, R42";6511;340;"1"
"7 MI 3, r. 6, R42";6511;734;"1"
"7 MI 3, r. 6, R42";6511;1992;"1"
"7 MI 3, r. 6, R42";6512;340;"1"
"7 MI 3, r. 6, R42";6512;734;"1"
"7 MI 3, r. 6, R42";6512;1992;"1"
"7 MI 3, r. 6, R42";6513;2678;"1"
"7 MI 3, r. 6, R42";6515;1992;"1"
"7 MI 3, r. 6, R42";6516;2334;"1"
"7 MI 3, r. 6, R42";6517;149;"1"
"7 MI 3, r. 6, R42";6517;2334;"1"
"7 MI 3, r. 6, R42";6518;2579;"1"
"7 MI 3, r. 6, R42";6519;2644;"1"
"7 MI 3, r. 6, R42";6519;2681;"1"
"7 MI 3, r. 6, R42";6520;2682;"1"
"7 MI 3, r. 6, R42";6521;2088;"1"
"7 MI 3, r. 6, R42";6522;1992;"1"
"7 MI 3, r. 6, R42";6523;1992;"1"
"7 MI 3, r. 6, R42";6524;2092;"1"
"7 MI 3, r. 6, R42";6525;2013;"1"
"7 MI 3, r. 6, R42";6527;2463;"3"
"7 MI 3, r. 6, R42";6527;2687;"1"
"7 MI 3, r. 6, R42";6527;2688;"1"
"7 MI 3, r. 6, R42";6528;2579;"3"
"7 MI 3, r. 6, R42";6529;2579;"1"
"7 MI 3, r. 6, R42";6530;734;"1"
"7 MI 3, r. 6, R42";6531;734;"1"
"7 MI 3, r. 6, R42";6531;1992;"1"
"7 MI 3, r. 6, R42";6532;340;"1"
"7 MI 3, r. 6, R42";6532;734;"1"
"7 MI 3, r. 6, R42";6532;1992;"1"
"7 MI 3, r. 6, R42";6533;734;"1"
"7 MI 3, r. 6, R42";6533;1992;"1"
"7 MI 3, r. 6, R42";6534;2092;"1"
"7 MI 3, r. 6, R42";6534;2518;"1"
"7 MI 3, r. 6, R42";6535;2092;"1"
"7 MI 3, r. 6, R42";6535;2518;"1"
"7 MI 3, r. 6, R42";6536;71;"1"
"7 MI 3, r. 6, R42";6536;84;"1"
"7 MI 3, r. 6, R42";6537;2167;"1"
"7 MI 3, r. 6, R42";6538;2691;"1"
"7 MI 3, r. 6, R42";6540;340;"1"
"7 MI 3, r. 6, R42";6540;734;"1"
"7 MI 3, r. 6, R42";6540;1992;"1"
"7 MI 3, r. 6, R42";6541;84;"1"
"7 MI 3, r. 6, R42";6542;71;"1"
"7 MI 3, r. 6, R42";6542;2167;"1"
"7 MI 3, r. 6, R42";6543;340;"1"
"7 MI 3, r. 6, R42";6543;734;"1"
"7 MI 3, r. 6, R42";6543;1992;"1"
"7 MI 3, r. 6, R42";6544;340;"1"
"7 MI 3, r. 6, R42";6544;734;"1"
"7 MI 3, r. 6, R42";6544;1992;"1"
"7 MI 3, r. 6, R42";6546;734;"1"
"7 MI 3, r. 6, R42";6547;734;"1"
"7 MI 3, r. 6, R42";6547;1992;"1"
"7 MI 3, r. 6, R42";6548;734;"1"
"7 MI 3, r. 6, R42";6548;1992;"1"
"7 MI 3, r. 6, R42";6549;734;"1"
"7 MI 3, r. 6, R42";6549;1992;"1"
"7 MI 3, r. 6, R42";6550;734;"1"
"7 MI 3, r. 6, R42";6550;1992;"1"
"7 MI 3, r. 6, R42";6551;734;"1"
"7 MI 3, r. 6, R42";6551;1992;"1"
"7 MI 3, r. 6, R42";6552;1992;"1"
"7 MI 3, r. 6, R42";6553;1992;"1"
"7 MI 3, r. 6, R42";6554;1992;"1"
"7 MI 3, r. 6, R42";6555;1992;"1"
"7 MI 3, r. 6, R42";6556;1992;"1"
"7 MI 3, r. 6, R42";6557;2092;"1"
"7 MI 3, r. 6, R42";6557;2518;"1"
"7 MI 3, r. 6, R42";6558;2092;"1"
"7 MI 3, r. 6, R42";6558;2518;"1"
"7 MI 3, r. 6, R42";6559;2092;"1"
"7 MI 3, r. 6, R42";6559;2518;"1"
"7 MI 3, r. 6, R42";6560;2092;"1"
"7 MI 3, r. 6, R42";6560;2518;"1"
"7 MI 3, r. 6, R42";6561;2092;"1"
"7 MI 3, r. 6, R42";6561;2518;"1"
"7 MI 3, r. 6, R42";6562;2092;"1"
"7 MI 3, r. 6, R42";6562;2518;"1"
"7 MI 3, r. 6, R42";6563;2092;"1"
"7 MI 3, r. 6, R42";6563;2518;"1"
"7 MI 3, r. 6, R42";6564;2092;"1"
"7 MI 3, r. 6, R42";6564;2518;"1"
"7 MI 3, r. 6, R42";6565;734;"1"
"7 MI 3, r. 6, R42";6565;1992;"1"
"7 MI 3, r. 6, R42";6566;2092;"1"
"7 MI 3, r. 6, R42";6566;2518;"1"
"7 MI 3, r. 6, R42";6567;2092;"1"
"7 MI 3, r. 6, R42";6567;2518;"1"
"7 MI 3, r. 6, R42";6568;1992;"1"
"7 MI 3, r. 6, R42";6569;2013;"1"
"7 MI 3, r. 6, R42";6570;2013;"1"
"7 MI 3, r. 6, R42";6572;2700;"1"
"7 MI 3, r. 6, R42";6576;2092;"1"
"7 MI 3, r. 6, R42";6576;2518;"1"
"7 MI 3, r. 6, R42";6577;2702;"1"
"7 MI 3, r. 6, R42";6578;2463;"1"
"7 MI 3, r. 6, R42";6578;2687;"1"
"7 MI 3, r. 6, R42";6578;2688;"1"
"7 MI 3, r. 6, R42";6579;734;"1"
"7 MI 3, r. 6, R42";6579;1992;"1"
"7 MI 3, r. 6, R42";6580;454;"1"
"7 MI 3, r. 6, R42";6580;2405;"1"
"7 MI 3, r. 6, R42";6581;2092;"1"
"7 MI 3, r. 6, R42";6581;2518;"1"
"7 MI 3, r. 6, R42";6582;1992;"1"
"7 MI 3, r. 6, R42";6583;1992;"1"
"7 MI 3, r. 6, R42";6584;340;"1"
"7 MI 3, r. 6, R42";6584;734;"1"
"7 MI 3, r. 6, R42";6584;1992;"1"
"7 MI 3, r. 6, R42";6585;734;"1"
"7 MI 3, r. 6, R42";6585;1992;"1"
"7 MI 3, r. 6, R42";6586;734;"1"
"7 MI 3, r. 6, R42";6587;734;"1"
"7 MI 3, r. 6, R42";6588;734;"1"
"7 MI 3, r. 6, R42";6588;1992;"1"
"7 MI 3, r. 6, R42";6589;734;"1"
"7 MI 3, r. 6, R42";6589;1992;"1"
"7 MI 3, r. 6, R42";6590;734;"1"
"7 MI 3, r. 6, R42";6590;1992;"1"
"7 MI 3, r. 6, R42";6591;2092;"1"
"7 MI 3, r. 6, R42";6591;2518;"1"
"7 MI 3, r. 6, R42";6592;2013;"1"
"7 MI 3, r. 6, R42";6592;2092;"1"
"7 MI 3, r. 6, R42";6592;2518;"1"
"7 MI 3, r. 6, R42";6593;2092;"1"
"7 MI 3, r. 6, R42";6593;2518;"1"
"7 MI 3, r. 6, R42";6593;2709;"1"
"7 MI 3, r. 6, R42";6594;2013;"1"
"7 MI 3, r. 6, R42";6595;2710;"1"
"7 MI 3, r. 6, R42";6595;2711;"1"
"7 MI 3, r. 6, R42";6596;2712;"1"
"7 MI 3, r. 6, R42";6597;708;"plusieurs"
"7 MI 3, r. 6, R42";6597;2713;"plusieurs"
"7 MI 3, r. 6, R42";6597;2715;"1"
"7 MI 3, r. 6, R42";6598;2713;"plusieurs"
"7 MI 3, r. 6, R42";6598;2714;"plusieurs"
"7 MI 3, r. 6, R42";6598;2715;"plusieurs"
"7 MI 3, r. 6, R42";6599;2716;"1"
"7 MI 3, r. 6, R42";6600;2713;"plusieurs"
"7 MI 3, r. 6, R42";6600;2714;"plusieurs"
"7 MI 3, r. 6, R42";6600;2715;"plusieurs"
"7 MI 3, r. 6, R42";6601;2713;"plusieurs"
"7 MI 3, r. 6, R42";6601;2714;"plusieurs"
"7 MI 3, r. 6, R42";6601;2715;"plusieurs"
"7 MI 3, r. 6, R42";6602;2713;"plusieurs"
"7 MI 3, r. 6, R42";6602;2714;"plusieurs"
"7 MI 3, r. 6, R42";6602;2715;"plusieurs"
"7 MI 3, r. 6, R42";6603;2713;"plusieurs"
"7 MI 3, r. 6, R42";6603;2714;"plusieurs"
"7 MI 3, r. 6, R42";6603;2715;"plusieurs"
"7 MI 3, r. 6, R42";6604;2524;"1"
"7 MI 3, r. 6, R42";6604;2718;"1"
"7 MI 3, r. 6, R42";6605;2719;"1"
"7 MI 3, r. 6, R42";6606;211;"1"
"7 MI 3, r. 6, R42";6606;2650;"1"
"7 MI 3, r. 6, R42";6606;2720;"1"
"7 MI 3, r. 6, R42";6606;2721;"1"
"7 MI 3, r. 6, R42";6607;2579;"plusieurs"
"7 MI 3, r. 6, R42";6608;2722;"plusieurs"
"7 MI 3, r. 6, R42";6609;2092;"1"
"7 MI 3, r. 6, R42";6609;2518;"1"
"7 MI 3, r. 6, R42";6610;2088;"1"
"7 MI 3, r. 6, R42";6610;2409;"1"
"7 MI 3, r. 6, R42";6611;1992;"1"
"7 MI 3, r. 6, R42";6611;2092;"1"
"7 MI 3, r. 6, R42";6611;2518;"1"
"7 MI 3, r. 6, R42";6612;2723;"1"
"7 MI 3, r. 6, R42";6613;2088;"1"
"7 MI 3, r. 6, R42";6613;2724;"2"
"7 MI 3, r. 6, R42";6614;2084;"1"
"7 MI 3, r. 6, R42";6615;497;"1"
"7 MI 3, r. 6, R42";6616;2725;"1"
"7 MI 3, r. 6, R42";6617;2726;"1"
"7 MI 3, r. 6, R42";6618;734;"1"
"7 MI 3, r. 6, R42";6618;1992;"1"
"7 MI 3, r. 6, R42";6619;2578;"1"
"7 MI 3, r. 6, R42";6620;2167;"1"
"7 MI 3, r. 6, R42";6620;2727;"1"
"7 MI 3, r. 6, R42";6620;2728;"1"
"7 MI 3, r. 6, R42";6621;2729;"1"
"7 MI 3, r. 6, R42";6622;2674;"1"
"7 MI 3, r. 6, R42";6625;340;"1"
"7 MI 3, r. 6, R42";6625;734;"1"
"7 MI 3, r. 6, R42";6625;1992;"1"
"7 MI 3, r. 6, R42";6632;734;"1"
"7 MI 3, r. 6, R42";6633;84;"1"
"7 MI 3, r. 6, R42";6635;71;"1"
"7 MI 3, r. 6, R42";6636;340;"1"
"7 MI 3, r. 6, R42";6636;734;"1"
"7 MI 3, r. 6, R42";6636;1992;"1"
"7 MI 3, r. 6, R42";6637;857;"1"
"7 MI 3, r. 6, R42";6638;2727;"1"
"7 MI 3, r. 6, R42";6639;2167;"1"
"7 MI 3, r. 6, R42";6640;734;"1"
"7 MI 3, r. 6, R42";6641;1992;"1"
"7 MI 3, r. 6, R42";6642;2092;"1"
"7 MI 3, r. 6, R42";6643;2518;"1"
"7 MI 3, r. 6, R42";6644;340;"1"
"7 MI 3, r. 6, R42";6644;734;"1"
"7 MI 3, r. 6, R42";6644;1992;"1"
"7 MI 3, r. 6, R42";6645;1992;"1"
"7 MI 3, r. 6, R42";6646;734;"1"
"7 MI 3, r. 6, R42";6646;1992;"1"
"7 MI 3, r. 6, R42";6647;340;"1"
"7 MI 3, r. 6, R42";6648;2092;"1"
"7 MI 3, r. 6, R42";6649;2518;"1"
"7 MI 3, r. 6, R42";6650;2678;"1"
"7 MI 3, r. 6, R42";6651;2013;"1"
"7 MI 3, r. 6, R42";6652;2709;"1"
"7 MI 3, r. 6, R42";6653;734;"1"
"7 MI 3, r. 6, R42";6653;1992;"1"
"7 MI 3, r. 6, R42";6655;734;"1"
"7 MI 3, r. 6, R42";6656;2092;"1"
"7 MI 3, r. 6, R42";6656;2518;"1"
"7 MI 3, r. 6, R42";6657;2013;"1"
"7 MI 3, r. 6, R42";6658;2712;"1"
"7 MI 3, r. 6, R42";6659;2728;"1"
"7 MI 3, r. 6, R42";6660;734;"1"
"7 MI 3, r. 6, R42";6661;734;"1"
"7 MI 3, r. 6, R42";6662;2729;"1"
"7 MI 3, r. 6, R42";6663;2169;"1"
"7 MI 3, r. 6, R42";6664;734;"1"
"7 MI 3, r. 6, R42";6664;2485;"1"
"7 MI 3, r. 6, R42";6665;734;"1"
"7 MI 3, r. 6, R42";6665;1992;"1"
"7 MI 3, r. 6, R42";6667;1992;"1"
"7 MI 3, r. 6, R42";6668;1988;"1"
"7 MI 3, r. 6, R42";6669;734;"1"
"7 MI 3, r. 6, R42";6669;1992;"1"
"7 MI 3, r. 6, R42";6670;1992;"1"
"7 MI 3, r. 6, R42";6671;2092;"1"
"7 MI 3, r. 6, R42";6671;2518;"1"
"7 MI 3, r. 6, R42";6672;2092;"1"
"7 MI 3, r. 6, R42";6672;2518;"1"
"7 MI 3, r. 6, R42";6673;2092;"1"
"7 MI 3, r. 6, R42";6673;2518;"1"
"7 MI 3, r. 6, R42";6674;2092;"1"
"7 MI 3, r. 6, R42";6674;2518;"1"
"7 MI 3, r. 6, R42";6675;734;"1"
"7 MI 3, r. 6, R42";6676;2092;"1"
"7 MI 3, r. 6, R42";6676;2518;"1"
"7 MI 3, r. 6, R42";6679;2092;"1"
"7 MI 3, r. 6, R42";6679;2518;"1"
"7 MI 3, r. 6, R42";6680;2644;"1"
"7 MI 3, r. 6, R42";6681;2579;"3"
"7 MI 3, r. 6, R42";6682;2013;"1"
"7 MI 3, r. 6, R42";6682;2092;"1"
"7 MI 3, r. 6, R42";6682;2518;"1"
"7 MI 3, r. 6, R42";6683;127;"1"
"7 MI 3, r. 6, R42";6683;274;"1"
"7 MI 3, r. 6, R42";6683;282;"1"
"7 MI 3, r. 6, R42";6684;672;"1"
"7 MI 3, r. 6, R42";6685;2092;"1"
"7 MI 3, r. 6, R42";6685;2518;"1"
"7 MI 3, r. 6, R42";6686;2743;"1"
"7 MI 3, r. 6, R42";6687;1992;"1"
"7 MI 3, r. 6, R42";6688;2092;"1"
"7 MI 3, r. 6, R42";6688;2518;"1"
"7 MI 3, r. 6, R42";6689;2013;"1"
"7 MI 3, r. 6, R42";6689;2092;"1"
"7 MI 3, r. 6, R42";6689;2518;"1"
"7 MI 3, r. 6, R42";6690;2010;"1"
"7 MI 3, r. 6, R42";6691;1992;"1"
"7 MI 3, r. 6, R42";6692;800;"1"
"7 MI 3, r. 6, R42";6694;1992;"1"
"7 MI 3, r. 6, R42";6695;2687;"1"
"7 MI 3, r. 6, R42";6696;2567;"1"
"7 MI 3, r. 6, R42";6697;1270;"1"
"7 MI 3, r. 6, R42";6698;431;"1"
"7 MI 3, r. 6, R42";6699;2463;"1"
"7 MI 3, r. 6, R42";6699;2687;"1"
"7 MI 3, r. 6, R42";6699;2757;"1"
"7 MI 3, r. 6, R42";6700;1992;"1"
"7 MI 3, r. 6, R42";6701;2759;"1"
"7 MI 3, r. 6, R42";6702;1992;"1"
"7 MI 3, r. 6, R42";6703;734;"1"
"7 MI 3, r. 6, R42";6703;1992;"1"
"7 MI 3, r. 6, R42";6704;1992;"1"
"7 MI 3, r. 6, R42";6705;1992;"1"
"7 MI 3, r. 6, R42";6706;1992;"1"
"7 MI 3, r. 6, R42";6707;2013;"1"
"7 MI 3, r. 6, R42";6707;2092;"1"
"7 MI 3, r. 6, R42";6707;2518;"1"
"7 MI 3, r. 6, R42";6708;2709;"1"
"7 MI 3, r. 6, R42";6710;734;"1"
"7 MI 3, r. 6, R42";6710;1992;"1"
"7 MI 3, r. 6, R42";6711;734;"1"
"7 MI 3, r. 6, R42";6711;1992;"1"
"7 MI 3, r. 6, R42";6711;2013;"1"
"7 MI 3, r. 6, R42";6711;2092;"1"
"7 MI 3, r. 6, R42";6711;2518;"1"
"7 MI 3, r. 6, R42";6712;1992;"1"
"7 MI 3, r. 6, R42";6713;2013;"1"
"7 MI 3, r. 6, R42";6713;2092;"1"
"7 MI 3, r. 6, R42";6713;2518;"1"
"7 MI 3, r. 6, R42";6713;2709;"1"
"7 MI 3, r. 6, R42";6714;2013;"1"
"7 MI 3, r. 6, R42";6714;2092;"1"
"7 MI 3, r. 6, R42";6714;2518;"1"
"7 MI 3, r. 6, R42";6715;2092;"1"
"7 MI 3, r. 6, R42";6715;2518;"1"
"7 MI 3, r. 6, R42";6716;1992;"1"
"7 MI 3, r. 6, R42";6717;2013;"1"
"7 MI 3, r. 6, R42";6717;2092;"1"
"7 MI 3, r. 6, R42";6717;2518;"1"
"7 MI 3, r. 6, R42";6718;1992;"1"
"7 MI 3, r. 6, R42";6721;1992;"1"
"7 MI 3, r. 6, R42";6724;1992;"1"
"7 MI 3, r. 6, R42";6725;2013;"1"
"7 MI 3, r. 6, R42";6725;2092;"1"
"7 MI 3, r. 6, R42";6725;2518;"1"
"7 MI 3, r. 6, R42";6726;340;"1"
"7 MI 3, r. 6, R42";6726;734;"1"
"7 MI 3, r. 6, R42";6726;1992;"1"
"7 MI 3, r. 6, R42";6727;340;"1"
"7 MI 3, r. 6, R42";6727;734;"1"
"7 MI 3, r. 6, R42";6727;1992;"1"
"7 MI 3, r. 6, R42";6728;734;"1"
"7 MI 3, r. 6, R42";6728;1992;"1"
"7 MI 3, r. 6, R42";6729;734;"1"
"7 MI 3, r. 6, R42";6730;2092;"1"
"7 MI 3, r. 6, R42";6730;2518;"1"
"7 MI 3, r. 6, R42";6731;2766;"1"
"7 MI 3, r. 6, R42";6732;1992;"1"
"7 MI 3, r. 6, R42";6733;2463;"1"
"7 MI 3, r. 6, R42";6734;734;"1"
"7 MI 3, r. 6, R42";6734;1992;"1"
"7 MI 3, r. 6, R42";6735;2644;"1"
"7 MI 3, r. 6, R42";6736;1992;"1"
"7 MI 3, r. 6, R42";6737;2644;"1"
"7 MI 3, r. 6, R42";6738;2463;"1"
"7 MI 3, r. 6, R42";6739;2654;"1"
"7 MI 3, r. 6, R42";6740;1992;"1"
"7 MI 3, r. 6, R42";6742;2490;"1"
"7 MI 3, r. 6, R42";6742;2524;"1"
"7 MI 3, r. 6, R42";6742;2640;"1"
"7 MI 3, r. 6, R42";6742;2643;"1"
"7 MI 3, r. 6, R42";6742;2730;"1"
"7 MI 3, r. 6, R42";6742;2771;"1"
"7 MI 3, r. 6, R42";6743;2730;"1"
"7 MI 3, r. 6, R42";6744;2660;"1"
"7 MI 3, r. 6, R42";6745;2092;"1"
"7 MI 3, r. 6, R42";6745;2518;"1"
"7 MI 3, r. 6, R42";6746;1992;"1"
"7 MI 3, r. 6, R42";6747;2490;"1"
"7 MI 3, r. 6, R42";6747;2524;"1"
"7 MI 3, r. 6, R42";6747;2640;"1"
"7 MI 3, r. 6, R42";6747;2730;"1"
"7 MI 3, r. 6, R42";6747;2771;"1"
"7 MI 3, r. 6, R42";6749;2490;"1"
"7 MI 3, r. 6, R42";6749;2524;"1"
"7 MI 3, r. 6, R42";6749;2640;"1"
"7 MI 3, r. 6, R42";6749;2643;"1"
"7 MI 3, r. 6, R42";6749;2730;"1"
"7 MI 3, r. 6, R42";6749;2771;"1"
"7 MI 3, r. 6, R42";6750;1992;"1"
"7 MI 3, r. 6, R42";6751;2032;"1"
"7 MI 3, r. 6, R42";6752;2643;"1"
"7 MI 3, r. 6, R42";6753;2776;"1"
"7 MI 3, r. 6, R42";6754;1992;"1"
"7 MI 3, r. 6, R42";6755;1992;"1"
"7 MI 3, r. 6, R42";6756;2757;"1"
"7 MI 3, r. 6, R42";6758;1992;"1"
"7 MI 3, r. 6, R42";6759;2687;"1"
"7 MI 3, r. 6, R42";6761;2779;"1"
"7 MI 3, r. 6, R42";6762;2757;"1"
"7 MI 3, r. 6, R42";6763;2781;"1"
"7 MI 3, r. 6, R42";6764;1992;"1"
"7 MI 3, r. 6, R42";6765;2643;"1"
"7 MI 3, r. 6, R42";6766;1992;"1"
"7 MI 3, r. 6, R42";6767;1992;"1"
"7 MI 3, r. 6, R42";6768;340;"1"
"7 MI 3, r. 6, R42";6768;734;"1"
"7 MI 3, r. 6, R42";6768;1992;"1"
"7 MI 3, r. 6, R42";6769;340;"1"
"7 MI 3, r. 6, R42";6770;71;"1"
"7 MI 3, r. 6, R42";6770;2167;"1"
"7 MI 3, r. 6, R42";6771;2783;"1"
"7 MI 3, r. 6, R42";6772;1747;"1"
"7 MI 3, r. 6, R42";6774;734;"1"
"7 MI 3, r. 6, R42";6774;1992;"1"
"7 MI 3, r. 6, R42";6775;2092;"1"
"7 MI 3, r. 6, R42";6775;2518;"1"
"7 MI 3, r. 6, R42";6776;340;"1"
"7 MI 3, r. 6, R42";6776;734;"1"
"7 MI 3, r. 6, R42";6776;1992;"1"
"7 MI 3, r. 6, R42";6777;2013;"1"
"7 MI 3, r. 6, R42";6777;2092;"1"
"7 MI 3, r. 6, R42";6777;2518;"1"
"7 MI 3, r. 6, R42";6778;340;"1"
"7 MI 3, r. 6, R42";6778;734;"1"
"7 MI 3, r. 6, R42";6778;1992;"1"
"7 MI 3, r. 6, R42";6778;2013;"1"
"7 MI 3, r. 6, R42";6778;2092;"1"
"7 MI 3, r. 6, R42";6778;2518;"1"
"7 MI 3, r. 6, R42";6779;1992;"1"
"7 MI 3, r. 6, R42";6780;1992;"1"
"7 MI 3, r. 6, R42";6781;2013;"1"
"7 MI 3, r. 6, R42";6781;2092;"1"
"7 MI 3, r. 6, R42";6781;2518;"1"
"7 MI 3, r. 6, R42";6782;2092;"1"
"7 MI 3, r. 6, R42";6782;2518;"1"
"7 MI 3, r. 6, R42";6783;2490;"1"
"7 MI 3, r. 6, R42";6783;2784;"1"
"7 MI 3, r. 6, R42";6784;2751;"1"
"7 MI 3, r. 6, R42";6784;2752;"1"
"7 MI 3, r. 6, R42";6785;2751;"1"
"7 MI 3, r. 6, R42";6785;2752;"1"
"7 MI 3, r. 6, R42";6786;1988;"1"
"7 MI 3, r. 6, R42";6787;741;"1"
"7 MI 3, r. 6, R42";6788;2785;"1"
"7 MI 3, r. 6, R42";6789;2088;"1"
"7 MI 3, r. 6, R42";6789;2103;"1"
"7 MI 3, r. 6, R42";6789;2660;"1"
"7 MI 3, r. 6, R42";6790;2786;"1"
"7 MI 3, r. 6, R42";6791;2674;"1"
"7 MI 3, r. 6, R42";6791;2712;"1"
"7 MI 3, r. 6, R42";6791;2730;"1"
"7 MI 3, r. 6, R42";6792;2513;"1"
"7 MI 3, r. 6, R42";6793;2084;"1"
"7 MI 3, r. 6, R42";6794;1992;"1"
"7 MI 3, r. 6, R42";6794;2092;"1"
"7 MI 3, r. 6, R42";6794;2518;"1"
"7 MI 3, r. 6, R42";6795;2783;"plusieurs"
"7 MI 3, r. 6, R42";6796;1992;"1"
"7 MI 3, r. 6, R42";6797;1992;"1"
"7 MI 3, r. 6, R42";6798;1992;"1"
"7 MI 3, r. 6, R42";6799;734;"1"
"7 MI 3, r. 6, R42";6799;1992;"1"
"7 MI 3, r. 6, R42";6800;84;"1"
"7 MI 3, r. 6, R42";6801;2742;"1"
"7 MI 3, r. 6, R42";6802;2734;"1"
"7 MI 3, r. 6, R42";6804;1992;"1"
"7 MI 3, r. 6, R42";6805;1992;"1"
"7 MI 3, r. 6, R42";6806;1992;"1"
"7 MI 3, r. 6, R42";6807;734;"1"
"7 MI 3, r. 6, R42";6808;340;"1"
"7 MI 3, r. 6, R42";6810;1992;"1"
"7 MI 3, r. 6, R42";6811;734;"1"
"7 MI 3, r. 6, R42";6812;340;"1"
"7 MI 3, r. 6, R42";6813;1992;"1"
"7 MI 3, r. 6, R42";6814;1992;"1"
"7 MI 3, r. 6, R42";6815;734;"1"
"7 MI 3, r. 6, R42";6816;340;"1"
"7 MI 3, r. 6, R42";6816;734;"1"
"7 MI 3, r. 6, R42";6816;1992;"1"
"7 MI 3, r. 6, R42";6817;340;"1"
"7 MI 3, r. 6, R42";6818;1992;"1"
"7 MI 3, r. 6, R42";6820;1992;"1"
"7 MI 3, r. 6, R42";6821;734;"1"
"7 MI 3, r. 6, R42";6822;1992;"1"
"7 MI 3, r. 6, R42";6823;734;"1"
"7 MI 3, r. 6, R42";6824;340;"1"
"7 MI 3, r. 6, R42";6825;2092;"1"
"7 MI 3, r. 6, R42";6826;2092;"1"
"7 MI 3, r. 6, R42";6827;2518;"1"
"7 MI 3, r. 6, R42";6828;2518;"1"
"7 MI 3, r. 6, R42";6829;2678;"1"
"7 MI 3, r. 6, R42";6830;2013;"1"
"7 MI 3, r. 6, R42";6831;2013;"1"
"7 MI 3, r. 6, R42";6832;2643;"1"
"7 MI 3, r. 6, R42";6833;2709;"1"
"7 MI 3, r. 6, R42";6834;1988;"1"
"7 MI 3, r. 6, R42";6835;2032;"1"
"7 MI 3, r. 6, R42";6836;2727;"1"
"7 MI 3, r. 6, R42";6837;2788;"1"
"7 MI 3, r. 6, R42";6838;71;"1"
"7 MI 3, r. 6, R42";6839;2793;"1"
"7 MI 3, r. 6, R42";6840;2765;"1"
"7 MI 3, r. 6, R42";6840;2794;"1"
"7 MI 3, r. 6, R42";6841;2765;"1"
"7 MI 3, r. 6, R42";6842;2795;"1"
"7 MI 3, r. 6, R42";6843;2788;"1"
"7 MI 3, r. 6, R42";6844;2727;"1"
"7 MI 3, r. 6, R42";6845;2793;"1"
"7 MI 3, r. 6, R42";6846;71;"1"
"7 MI 3, r. 6, R42";6847;2794;"1"
"7 MI 3, r. 6, R42";6848;2797;"1"
"7 MI 3, r. 6, R42";6850;724;"1"
"7 MI 3, r. 6, R42";6850;2705;"1"
"7 MI 3, r. 6, R42";6851;1992;"1"
"7 MI 3, r. 6, R42";6853;2092;"1"
"7 MI 3, r. 6, R42";6853;2518;"1"
"7 MI 3, r. 6, R42";6857;2092;"1"
"7 MI 3, r. 6, R42";6857;2518;"1"
"7 MI 3, r. 6, R42";6858;2092;"1"
"7 MI 3, r. 6, R42";6858;2518;"1"
"7 MI 3, r. 6, R42";6860;2726;"1"
"7 MI 3, r. 6, R42";6862;2409;"1"
"7 MI 3, r. 6, R42";6862;2660;"1"
"7 MI 3, r. 6, R42";6862;2739;"1"
"7 MI 3, r. 6, R42";6863;340;"1"
"7 MI 3, r. 6, R42";6863;734;"1"
"7 MI 3, r. 6, R42";6863;1992;"1"
"7 MI 3, r. 6, R42";6867;734;"1"
"7 MI 3, r. 6, R42";6868;340;"1"
"7 MI 3, r. 6, R42";6868;734;"1"
"7 MI 3, r. 6, R42";6868;1992;"1"
"7 MI 3, r. 6, R42";6869;200;"1"
"7 MI 3, r. 6, R42";6869;340;"1"
"7 MI 3, r. 6, R42";6869;734;"1"
"7 MI 3, r. 6, R42";6869;1992;"1"
"7 MI 3, r. 6, R42";6870;340;"1"
"7 MI 3, r. 6, R42";6870;734;"1"
"7 MI 3, r. 6, R42";6870;1992;"1"
"7 MI 3, r. 6, R42";6872;2013;"1"
"7 MI 3, r. 6, R42";6872;2092;"1"
"7 MI 3, r. 6, R42";6872;2518;"1"
"7 MI 3, r. 6, R42";6874;1992;"1"
"7 MI 3, r. 6, R42";6875;1992;"1"
"7 MI 3, r. 6, R42";6877;1968;"plusieurs"
