"compte";"numTrans";"idTravaille"
"7 MI 3, r. 9 et r. 10, R46";7581;2250
"7 MI 3, r. 9 et r. 10, R46";7582;2248
"7 MI 3, r. 9 et r. 10, R46";7583;2248
"7 MI 3, r. 9 et r. 10, R46";7585;2250
"7 MI 3, r. 9 et r. 10, R46";7596;2252
"7 MI 3, r. 9 et r. 10, R46";7601;2254
"7 MI 3, r. 9 et r. 10, R46";7601;2256
"7 MI 3, r. 9 et r. 10, R46";7606;2256
"7 MI 3, r. 9 et r. 10, R46";7614;2259
"7 MI 3, r. 9 et r. 10, R46";7616;2263
"7 MI 3, r. 9 et r. 10, R46";7619;2265
"7 MI 3, r. 9 et r. 10, R46";7621;2265
"7 MI 3, r. 9 et r. 10, R46";7625;2268
"7 MI 3, r. 9 et r. 10, R46";7632;2270
"7 MI 3, r. 9 et r. 10, R46";7633;2270
"7 MI 3, r. 9 et r. 10, R46";7635;2272
"7 MI 3, r. 9 et r. 10, R46";7636;2272
"7 MI 3, r. 9 et r. 10, R46";7637;2274
"7 MI 3, r. 9 et r. 10, R46";7640;2276
"7 MI 3, r. 9 et r. 10, R46";7640;2278
"7 MI 3, r. 9 et r. 10, R46";7644;2276
"7 MI 3, r. 9 et r. 10, R46";7645;2278
"7 MI 3, r. 9 et r. 10, R46";7646;2280
"7 MI 3, r. 9 et r. 10, R46";7647;2280
"7 MI 3, r. 9 et r. 10, R46";7661;2282
"7 MI 3, r. 9 et r. 10, R46";7661;2284
"7 MI 3, r. 9 et r. 10, R46";7664;2286
"7 MI 3, r. 9 et r. 10, R46";7666;2288
"7 MI 3, r. 9 et r. 10, R46";7667;2290
"7 MI 3, r. 9, R45";7420;2146
"7 MI 3, r. 9, R45";7421;2148
"7 MI 3, r. 9, R45";7422;2150
"7 MI 3, r. 9, R45";7423;2152
"7 MI 3, r. 9, R45";7424;2155
"7 MI 3, r. 9, R45";7425;2157
"7 MI 3, r. 9, R45";7426;2159
"7 MI 3, r. 9, R45";7427;2161
"7 MI 3, r. 9, R45";7428;2163
"7 MI 3, r. 9, R45";7429;2165
"7 MI 3, r. 9, R45";7430;2167
"7 MI 3, r. 9, R45";7433;2169
"7 MI 3, r. 9, R45";7438;2171
"7 MI 3, r. 9, R45";7448;2173
"7 MI 3, r. 9, R45";7452;2175
"7 MI 3, r. 9, R45";7456;2177
"7 MI 3, r. 9, R45";7461;2177
"7 MI 3, r. 9, R45";7474;2181
"7 MI 3, r. 9, R45";7475;2183
"7 MI 3, r. 9, R45";7480;2185
"7 MI 3, r. 9, R45";7481;2188
"7 MI 3, r. 9, R45";7482;2190
"7 MI 3, r. 9, R45";7483;2185
"7 MI 3, r. 9, R45";7516;2193
"7 MI 3, r. 9, R45";7519;2195
"AST, inv38,m 4,24";5093;1378
"AST, inv38,m 4,24";5099;1380
"AST, inv38,m 4,24";5101;1382
"AST, inv38,m 4,24";5106;1384
"AST, inv38,m 4,24";5107;1384
"AST, inv38,m 4,24";5113;1386
"AST, inv38,m 4,24";5114;1386
"AST, inv38,m 4,24";5117;1388
"AST, inv38,m 4,24";5119;1390
"AST, inv38,m1,12.1";1603;565
"AST, inv38,m1,12.1";1611;567
"AST, inv38,m1,12.1";1612;567
"AST, inv38,m1,12.1";1613;567
"AST, inv38,m1,12.1";1614;567
"AST, inv38,m1,12.1";1615;567
"AST, inv38,m1,12.1";1616;567
"AST, inv38,m1,12.1";1617;567
"AST, inv38,m1,12.1";1618;567
"AST, inv38,m1,12.1";1619;567
"AST, inv38,m1,12.1";1620;567
"AST, inv38,m1,12.1";1621;567
"AST, inv38,m1,12.1";1622;567
"AST, inv38,m1,12.1";1623;567
"AST, inv38,m1,12.1";1624;567
"AST, inv38,m1,12.1";1625;567
"AST, inv38,m1,12.1";1626;567
"AST, inv38,m1,12.1";1627;567
"AST, inv38,m1,12.1";1628;567
"AST, inv38,m1,12.1";1629;567
"AST, inv38,m1,12.1";1630;567
"AST, inv38,m1,12.1";1631;567
"AST, inv38,m1,12.1";1633;569
"AST, inv38,m1,12.1";1648;573
"AST, inv38,m1,12.1";1649;575
"AST, inv38,m1,12.1";1650;575
"AST, inv38,m1,12.1";1656;577
"AST, inv38,m1,12.1";1659;579
"AST, inv38,m1,12.1";1660;581
"AST, inv38,m1,12.1";1661;581
"AST, inv38,m1,12.1";1662;581
"AST, inv38,m1,12.1";1663;581
"AST, inv38,m1,12.1";1664;581
"AST, inv38,m1,12.1";1665;581
"AST, inv38,m1,12.1";1671;583
"AST, inv38,m1,12.1";1672;583
"AST, inv38,m1,12.1";1673;583
"AST, inv38,m1,12.1";1675;583
"AST, inv38,m1,12.1";1676;583
"AST, inv38,m1,12.1";1677;583
"AST, inv38,m1,12.1";1678;583
"AST, inv38,m1,12.1";1679;583
"AST, inv38,m1,12.1";1680;583
"AST, inv38,m1,12.1";1681;583
"AST, inv38,m1,12.1";1682;586
"AST, inv38,m1,12.1";1683;586
"AST, inv38,m1,12.1";1684;586
"AST, inv38,m1,12.1";1688;588
"AST, inv38,m1,12.1";1716;590
"AST, inv38,m1,12.1";1717;592
"AST, inv38,m1,12.1";1718;594
"AST, inv38,m1,12.1";1725;596
"AST, inv38,m1,12.1";1727;598
"AST, inv38,m1,12.1";1727;600
"AST, inv38,m1,12.1";1728;598
"AST, inv38,m1,12.1";1728;600
"AST, inv38,m1,12.1";1729;598
"AST, inv38,m1,12.1";1729;600
"AST, inv38,m1,12.1";1730;598
"AST, inv38,m1,12.1";1730;600
"AST, inv38,m1,12.1";1731;598
"AST, inv38,m1,12.1";1731;600
"AST, inv38,m1,12.1";1732;598
"AST, inv38,m1,12.1";1733;600
"AST, inv38,m1,12.1";1734;600
"AST, inv38,m1,12.1";1735;602
"AST, inv38,m1,12.1";1737;602
"AST, inv38,m1,12.1";1738;604
"AST, inv38,m1,12.1";1749;606
"AST, inv38,m1,12.1";1749;608
"AST, inv38,m1,12.1";1768;610
"AST, inv38,m1,12.1";1769;612
"AST, inv38,m1,13";1775;616
"AST, inv38,m1,13";1775;619
"AST, inv38,m1,13";1776;616
"AST, inv38,m1,13";1776;619
"AST, inv38,m1,13";1780;614
"AST, inv38,m1,13";1781;616
"AST, inv38,m1,13";1781;627
"AST, inv38,m1,13";1782;627
"AST, inv38,m1,13";1783;619
"AST, inv38,m1,13";1783;627
"AST, inv38,m1,13";1784;627
"AST, inv38,m1,13";1785;619
"AST, inv38,m1,13";1785;627
"AST, inv38,m1,13";1786;627
"AST, inv38,m1,13";1787;627
"AST, inv38,m1,13";1796;622
"AST, inv38,m1,13";1797;622
"AST, inv38,m1,13";1798;625
"AST, inv38,m1,13";1799;627
"AST, inv38,m1,13";1804;627
"AST, inv38,m1,13";1805;629
"AST, inv38,m1,13";1822;631
"AST, inv38,m1,13";1824;631
"AST, inv38,m1,13";1830;634
"AST, inv38,m1,13";1835;637
"AST, inv38,m1,13";1839;637
"AST, inv38,m1,13";1841;639
"AST, inv38,m1,13";1843;641
"AST, inv38,m1,13";1849;641
"AST, inv38,m1,13";1850;643
"AST, inv38,m1,13";1851;646
"AST, inv38,m1,13";1852;648
"AST, inv38,m1,13";1856;650
"AST, inv38,m1,13";1858;650
"AST, inv38,m1,13";1859;654
"AST, inv38,m1,13";1859;655
"AST, inv38,m1,13";1859;656
"AST, inv38,m1,13";1859;659
"AST, inv38,m1,13";1859;661
"AST, inv38,m1,13";1859;663
"AST, inv38,m1,13";1860;654
"AST, inv38,m1,13";1860;655
"AST, inv38,m1,13";1860;656
"AST, inv38,m1,13";1860;659
"AST, inv38,m1,13";1860;661
"AST, inv38,m1,13";1860;663
"AST, inv38,m1,13";1861;654
"AST, inv38,m1,13";1861;655
"AST, inv38,m1,13";1861;656
"AST, inv38,m1,13";1861;659
"AST, inv38,m1,13";1861;661
"AST, inv38,m1,13";1861;663
"AST, inv38,m1,13";1862;654
"AST, inv38,m1,13";1862;655
"AST, inv38,m1,13";1862;656
"AST, inv38,m1,13";1862;659
"AST, inv38,m1,13";1862;661
"AST, inv38,m1,13";1862;663
"AST, inv38,m1,13";1863;654
"AST, inv38,m1,13";1863;655
"AST, inv38,m1,13";1863;656
"AST, inv38,m1,13";1863;659
"AST, inv38,m1,13";1863;661
"AST, inv38,m1,13";1863;663
"AST, inv38,m1,13";1864;654
"AST, inv38,m1,13";1864;655
"AST, inv38,m1,13";1864;656
"AST, inv38,m1,13";1864;659
"AST, inv38,m1,13";1864;661
"AST, inv38,m1,13";1864;663
"AST, inv38,m1,13";1867;654
"AST, inv38,m1,13";1867;655
"AST, inv38,m1,13";1867;656
"AST, inv38,m1,13";1867;659
"AST, inv38,m1,13";1867;661
"AST, inv38,m1,13";1867;663
"AST, inv38,m1,13";1868;654
"AST, inv38,m1,13";1868;655
"AST, inv38,m1,13";1868;656
"AST, inv38,m1,13";1868;659
"AST, inv38,m1,13";1868;661
"AST, inv38,m1,13";1868;663
"AST, inv38,m1,13";1869;654
"AST, inv38,m1,13";1869;655
"AST, inv38,m1,13";1869;656
"AST, inv38,m1,13";1869;659
"AST, inv38,m1,13";1869;661
"AST, inv38,m1,13";1869;663
"AST, inv38,m1,13";1870;654
"AST, inv38,m1,13";1870;655
"AST, inv38,m1,13";1871;654
"AST, inv38,m1,13";1871;655
"AST, inv38,m1,13";1871;656
"AST, inv38,m1,13";1871;659
"AST, inv38,m1,13";1871;661
"AST, inv38,m1,13";1871;663
"AST, inv38,m1,13";1872;654
"AST, inv38,m1,13";1872;655
"AST, inv38,m1,13";1872;656
"AST, inv38,m1,13";1872;659
"AST, inv38,m1,13";1872;661
"AST, inv38,m1,13";1872;663
"AST, inv38,m1,13";1873;654
"AST, inv38,m1,13";1873;655
"AST, inv38,m1,13";1873;656
"AST, inv38,m1,13";1873;659
"AST, inv38,m1,13";1873;661
"AST, inv38,m1,13";1873;663
"AST, inv38,m1,13";1874;654
"AST, inv38,m1,13";1874;655
"AST, inv38,m1,13";1874;656
"AST, inv38,m1,13";1874;659
"AST, inv38,m1,13";1874;661
"AST, inv38,m1,13";1874;663
"AST, inv38,m1,13";1875;654
"AST, inv38,m1,13";1875;655
"AST, inv38,m1,13";1875;656
"AST, inv38,m1,13";1875;659
"AST, inv38,m1,13";1875;661
"AST, inv38,m1,13";1875;663
"AST, inv38,m1,13";1875;665
"AST, inv38,m1,13";1876;665
"AST, inv38,m1,13";1877;652
"AST, inv38,m1,13";1878;654
"AST, inv38,m1,13";1878;655
"AST, inv38,m1,13";1878;656
"AST, inv38,m1,13";1878;659
"AST, inv38,m1,13";1878;661
"AST, inv38,m1,13";1878;663
"AST, inv38,m1,13";1879;654
"AST, inv38,m1,13";1879;655
"AST, inv38,m1,13";1879;656
"AST, inv38,m1,13";1879;659
"AST, inv38,m1,13";1879;661
"AST, inv38,m1,13";1879;663
"AST, inv38,m1,13";1881;654
"AST, inv38,m1,13";1881;655
"AST, inv38,m1,13";1881;656
"AST, inv38,m1,13";1881;659
"AST, inv38,m1,13";1881;661
"AST, inv38,m1,13";1881;663
"AST, inv38,m1,13";1883;654
"AST, inv38,m1,13";1883;655
"AST, inv38,m1,13";1883;656
"AST, inv38,m1,13";1883;659
"AST, inv38,m1,13";1883;661
"AST, inv38,m1,13";1883;663
"AST, inv38,m1,13";1884;654
"AST, inv38,m1,13";1884;655
"AST, inv38,m1,13";1884;656
"AST, inv38,m1,13";1884;659
"AST, inv38,m1,13";1884;661
"AST, inv38,m1,13";1884;663
"AST, inv38,m1,13";1886;654
"AST, inv38,m1,13";1886;655
"AST, inv38,m1,13";1886;656
"AST, inv38,m1,13";1886;659
"AST, inv38,m1,13";1886;661
"AST, inv38,m1,13";1886;663
"AST, inv38,m1,13";1891;654
"AST, inv38,m1,13";1891;655
"AST, inv38,m1,13";1891;656
"AST, inv38,m1,13";1891;659
"AST, inv38,m1,13";1891;661
"AST, inv38,m1,13";1891;663
"AST, inv38,m1,13";1892;665
"AST, inv38,m2,14";1971;671
"AST, inv38,m2,14";1971;673
"AST, inv38,m2,14";1972;671
"AST, inv38,m2,14";1973;671
"AST, inv38,m2,14";1976;673
"AST, inv38,m2,17 (3)";1311;394
"AST, inv38,m2,17 (3)";1314;392
"AST, inv38,m2,17 (3)";1315;392
"AST, inv38,m2,17 (3)";1316;394
"AST, inv38,m2,17 (3)";1317;397
"AST, inv38,m2,17 (3)";1318;397
"AST, inv38,m2,17 (3)";1319;401
"AST, inv38,m2,17 (3)";1320;401
"AST, inv38,m2,17 (3)";1321;401
"AST, inv38,m2,17 (3)";1324;399
"AST, inv38,m2,17 (3)";1327;401
"AST, inv38,m2,19 (1)";1333;403
"AST, inv38,m2,19 (1)";1333;412
"AST, inv38,m2,19 (1)";1335;415
"AST, inv38,m2,19 (1)";1335;418
"AST, inv38,m2,19 (1)";1337;421
"AST, inv38,m2,19 (1)";1337;423
"AST, inv38,m2,19 (1)";1337;429
"AST, inv38,m2,19 (1)";1338;423
"AST, inv38,m2,19 (1)";1338;427
"AST, inv38,m2,19 (1)";1340;427
"AST, inv38,m2,19 (2)";1354;438
"AST, inv38,m2,19 (2)";1355;442
"AST, inv38,m2,19 (2)";1357;444
"AST, inv38,m2,19 (2)";1358;444
"AST, inv38,m2,19 (2)";1372;447
"AST, inv38,m2,19 (2)";1377;449
"AST, inv38,m2,19 (2)";1383;452
"AST, inv38,m2,19 (2)";1384;454
"AST, inv38,m3,20 (1)";1403;478
"AST, inv38,m3,20 (1)";1403;480
"AST, inv38,m3,20 (1)";1404;478
"AST, inv38,m3,20 (1)";1405;478
"AST, inv38,m3,20 (1)";1406;478
"AST, inv38,m3,20 (1)";1408;480
"AST, inv38,m3,20 (1)";1411;480
"AST, inv38,m3,20 (1)";1413;483
"AST, inv38,m3,20 (1)";1414;483
"AST, inv38,m3,20 (1)";1415;483
"AST, inv38,m3,20 (1)";1420;485
"AST, inv38,m3,20 (1)";1420;489
"AST, inv38,m3,20 (1)";1422;493
"AST, inv38,m3,20 (1)";1422;506
"AST, inv38,m3,20 (1)";1422;512
"AST, inv38,m3,20 (1)";1423;499
"AST, inv38,m3,20 (1)";1426;493
"AST, inv38,m3,20 (1)";1426;495
"AST, inv38,m3,20 (1)";1426;497
"AST, inv38,m3,20 (1)";1426;502
"AST, inv38,m3,20 (1)";1426;504
"AST, inv38,m3,20 (1)";1427;493
"AST, inv38,m3,20 (1)";1428;493
"AST, inv38,m3,20 (1)";1428;506
"AST, inv38,m3,20 (1)";1428;512
"AST, inv38,m3,20 (1)";1429;493
"AST, inv38,m3,20 (1)";1429;495
"AST, inv38,m3,20 (1)";1430;493
"AST, inv38,m3,20 (1)";1432;491
"AST, inv38,m3,20 (1)";1432;493
"AST, inv38,m3,20 (1)";1432;495
"AST, inv38,m3,20 (1)";1433;491
"AST, inv38,m3,20 (1)";1433;510
"AST, inv38,m3,20 (1)";1434;491
"AST, inv38,m3,20 (1)";1435;491
"AST, inv38,m3,20 (1)";1438;495
"AST, inv38,m3,20 (1)";1439;497
"AST, inv38,m3,20 (1)";1440;499
"AST, inv38,m3,20 (1)";1441;502
"AST, inv38,m3,20 (1)";1441;504
"AST, inv38,m3,20 (1)";1443;506
"AST, inv38,m3,20 (1)";1444;508
"AST, inv38,m3,20 (1)";1445;508
"AST, inv38,m3,20 (1)";1446;510
"AST, inv38,m3,20 (1)";1449;512
"AST, inv38,m3,21";1385;457
"AST, inv38,m3,21";1386;457
"AST, inv38,m3,21";1387;459
"AST, inv38,m3,21";1388;459
"AST, inv38,m3,21";1389;461
"AST, inv38,m3,21";1390;461
"AST, inv38,m3,21";1392;463
"AST, inv38,m3,21";1393;463
"AST, inv38,m3,21";1394;465
"AST, inv38,m3,21";1395;465
"AST, inv38,m3,21";1396;467
"AST, inv38,m3,21";1397;469
"AST, inv38,m3,21";1399;471
"AST, inv38,m3,21";1400;473
"AST, inv38,m3,21";1400;475
"AST, inv38,m3,22";5088;1376
